"feature_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","type"
"CYP2C9",44.9104853037756,3.38439178788006,0.387025483973314,8.74462258437077,2.23762329041228e-18,6.30966528798863e-17,"Up regulated"
"IGHJ3",107.202658921182,2.51844683334318,0.288106025199446,8.74138897858779,2.30261735794469e-18,6.48845811229393e-17,"Up regulated"
"IGHV3.53",667.044855191448,2.53439058592054,0.289940888819297,8.74105958714942,2.30934168078339e-18,6.50292155307572e-17,"Up regulated"
"IGHV4.61",299.230935217395,2.68482743010024,0.30722369533825,8.73899855655428,2.35185875419626e-18,6.61353040865141e-17,"Up regulated"
"ENSG00000225489",90.6397309177107,2.17984530557717,0.249507046794228,8.73660817834507,2.40213868543371e-18,6.75027404044951e-17,"Up regulated"
"LINC01460",56.0490205927474,2.824226091978,0.323641789306011,8.72639499995974,2.62919230232088e-18,7.32784231108654e-17,"Up regulated"
"ENSG00000090932",180.61726354493,4.15912792620085,0.477150583943323,8.7165940190799,2.86695901057094e-18,7.96646036639261e-17,"Up regulated"
"SP8",97.6878405808383,4.91745795103979,0.564151867741432,8.71654997922229,2.86807391247058e-18,7.96646036639261e-17,"Up regulated"
"IL17REL",43.3130082406025,3.01738652657772,0.346289658577281,8.71347570405237,2.94696865399322e-18,8.18004023325468e-17,"Up regulated"
"LGALS9C",38.4332160086748,2.99155262275454,0.343373961898769,8.71222909917814,2.97956728980471e-18,8.26491105866468e-17,"Up regulated"
"RUFY4",73.9416089906405,2.35977122648404,0.270902857100369,8.71076537081244,3.01829834836147e-18,8.36666568627552e-17,"Up regulated"
"ENSG00000259680",35.6216258515105,2.81824520360005,0.323582185093427,8.70951904470991,3.05166832633504e-18,8.45343160309989e-17,"Up regulated"
"ENSG00000263711",354.430044488754,4.39628008676333,0.50478250919621,8.70925597989468,3.05875821959879e-18,8.46733076521592e-17,"Up regulated"
"ENSG00000105696",1059.99640137297,3.41269400166571,0.391995030361541,8.70596241620245,3.14891186032986e-18,8.69921498994034e-17,"Up regulated"
"ENSG00000230882",183.19849307392,2.56072403943628,0.294180666061146,8.70459664709586,3.18706156396801e-18,8.79865867852494e-17,"Up regulated"
"GREB1",478.418291766128,2.36027605962649,0.271354093816575,8.69814059714151,3.37366389715487e-18,9.28871517344008e-17,"Up regulated"
"SOX21",200.790454384367,3.40686984561145,0.391781691466818,8.69583729871663,3.44281476671098e-18,9.44727794177595e-17,"Up regulated"
"IGLV3.1",2640.2294395666,2.57489725035503,0.296256868904598,8.69143476698327,3.57890614835071e-18,9.80754703658362e-17,"Up regulated"
"IGHV3OR16.10",14.8304963576313,2.99419306255146,0.344785111364449,8.68422957912036,3.81317954391509e-18,1.04355460806984e-16,"Up regulated"
"HHIPL2",428.543923702227,3.43007286219743,0.395091287923474,8.68172234377847,3.89820109121821e-18,1.06610842293229e-16,"Up regulated"
"LINC01979",13.9743487076016,2.6167269055521,0.30152322654757,8.67835932745058,4.0151876666985e-18,1.09663471172215e-16,"Up regulated"
"SULT1C2",950.581699932128,2.43709035153861,0.281160198925482,8.66797776090823,4.3986261128458e-18,1.19895573278697e-16,"Up regulated"
"MCIDAS",104.765766747769,2.32227236669369,0.267912803373246,8.66801562842216,4.39716383514429e-18,1.19895573278697e-16,"Up regulated"
"IGKV1OR22.5",19.1318525140565,3.07558965171249,0.35488500622334,8.66644010814289,4.45841078689103e-18,1.21363228741892e-16,"Up regulated"
"IGHV3.47",30.6432731409997,2.52505974303316,0.29142947650105,8.66439377838318,4.53921876303416e-18,1.23316449094955e-16,"Up regulated"
"ENSG00000253339",58.3020523443452,3.48348549006937,0.402395014202212,8.65688034673027,4.84851191245002e-18,1.31195594854831e-16,"Up regulated"
"ENSG00000220154",26.1230748262602,3.72999752079549,0.431276849775794,8.64873114041383,5.20751882317622e-18,1.40537656272231e-16,"Up regulated"
"NRK",417.224312017994,2.98157608544609,0.345047209550836,8.64106708565286,5.56904036159006e-18,1.49799486592632e-16,"Up regulated"
"IGKV1OR2.11",12.3058924331905,3.33480895142041,0.386018905699321,8.63897830438897,5.67179442441964e-18,1.52362819452572e-16,"Up regulated"
"SPINK13",63.9234761000874,3.28128253968265,0.380255381404014,8.62915477373967,6.18070083079707e-18,1.65489682336525e-16,"Up regulated"
"ENSG00000254558",14.856458291435,4.0049502267338,0.464196658854261,8.62770153628184,6.25971714725284e-18,1.67385983586128e-16,"Up regulated"
"HSD17B2",312.905093042352,3.24717059859287,0.376570984330808,8.62299734633912,6.52239676146569e-18,1.73954705794208e-16,"Up regulated"
"FAM3D",339.756305783067,2.99245736154339,0.34703913172634,8.622824021768,6.53228016334186e-18,1.74104654399207e-16,"Up regulated"
"FAM131C",14.6707312498311,3.22355560749781,0.373919716954374,8.62098322536745,6.63816350449923e-18,1.76811422835941e-16,"Up regulated"
"HMGA2",790.632713978227,3.96204690075521,0.459634325270709,8.61999786117301,6.69553632715354e-18,1.78223399863952e-16,"Up regulated"
"CRYGN",48.4473356615607,2.72627758505173,0.316512384242454,8.61349419731821,7.08668159985134e-18,1.88022547719692e-16,"Up regulated"
"SLC16A9",1200.6346432654,2.77287292670243,0.322137613477233,8.60772791097367,7.45228843977485e-18,1.97466312166511e-16,"Up regulated"
"CNTD2",185.180851770646,2.54133925029814,0.295408553386536,8.60279508214797,7.77978065787609e-18,2.05743726796219e-16,"Up regulated"
"IGKV1D.27",37.2509399431375,3.34786553491579,0.389199807129403,8.60191982007503,7.83935552946639e-18,2.07051213690024e-16,"Up regulated"
"HORMAD1",264.972775739885,3.51188832471898,0.40854029097226,8.59618598782817,8.24092033584938e-18,2.17376219498044e-16,"Up regulated"
"ENSG00000271375",42.1223463485854,2.87984952478888,0.335101982727063,8.59394952352307,8.40299495321121e-18,2.21428238463146e-16,"Up regulated"
"SALRNA1",18.2133573067571,2.95554891580449,0.343919375149415,8.59372611537359,8.41935694916086e-18,2.21653676279487e-16,"Up regulated"
"LINGO1",243.730678721606,2.29825732759953,0.26755766743793,8.58976440334192,8.71478369392821e-18,2.29283546007864e-16,"Up regulated"
"CYP27C1",162.498566931419,2.52183841449918,0.293980959675711,8.57823723441481,9.63380971921289e-18,2.52649442437304e-16,"Up regulated"
"ANK1",142.117324019045,2.33641760301619,0.272737916269278,8.566530224237,1.06649913539385e-17,2.78619489597552e-16,"Up regulated"
"TMEM132E",39.0528232510312,2.15372331677132,0.251473171898442,8.56442578153469,1.08615768927624e-17,2.83392829030255e-16,"Up regulated"
"C6orf141",225.513636967175,2.20828428532685,0.25787146954885,8.56350758457411,1.09484663610013e-17,2.85477592242598e-16,"Up regulated"
"POF1B",695.568444449641,2.58552802373352,0.301942135399623,8.56299178089719,1.09975776782267e-17,2.86575271909862e-16,"Up regulated"
"IGHV3OR16.15",9.27278440613656,2.78825367716999,0.325762990721356,8.55914808184872,1.13704592377614e-17,2.95537909666472e-16,"Up regulated"
"ENSG00000272954",14.2138557808731,2.53742760737048,0.296710018492959,8.55187708274399,1.21102706380037e-17,3.13967987308499e-16,"Up regulated"
"AKR1B15",176.591066177069,3.96034169135335,0.463193488487594,8.55008066776704,1.23002514647956e-17,3.18691169689336e-16,"Up regulated"
"GNGT1",38.7205889219658,4.18591273050319,0.489778735200913,8.54653832364952,1.26835327228504e-17,3.28205486714975e-16,"Up regulated"
"IGHV3.60",26.901876309107,2.6222701442995,0.306871948499008,8.54516079793451,1.28357429423504e-17,3.3172398537729e-16,"Up regulated"
"IGHV3.42",10.0906284567345,3.07925565981349,0.360427722900014,8.54333744096511,1.30399905618594e-17,3.36364251494326e-16,"Up regulated"
"CCDC185",17.197273987068,3.44445420320337,0.403349298692688,8.53963107006096,1.34651048598146e-17,3.46892004708174e-16,"Up regulated"
"IGLC3",11288.3783844266,2.34256426068219,0.274321719577939,8.53947789583111,1.34829648988245e-17,3.47133246881581e-16,"Up regulated"
"ENSG00000278263",29.9736649969173,2.71721727143496,0.318647556393448,8.52734382208753,1.49746294735928e-17,3.84085615606734e-16,"Up regulated"
"IGLV3.32",5.60328325136582,3.67863847390206,0.431553299285913,8.52418109185834,1.53894695610943e-17,3.94230932160974e-16,"Up regulated"
"IGHV2.70",539.979803189161,2.7341053064707,0.320926732923749,8.51940653731802,1.60372968424814e-17,4.09286640653934e-16,"Up regulated"
"BCL2L10",33.7603983921977,2.98138288638301,0.350145314643731,8.51470164442021,1.67019757778918e-17,4.25187556578742e-16,"Up regulated"
"KRT89P",6.30711778290316,2.57452166720876,0.302373982161927,8.51436240909791,1.67509381261761e-17,4.26168481256181e-16,"Up regulated"
"SLC28A2",243.987396255108,4.05367693352803,0.476295817744645,8.51083881593374,1.72679541930354e-17,4.37144572721954e-16,"Up regulated"
"HPDL",87.0386118751443,2.31188217657909,0.271637828645468,8.51089919289731,1.72589638852675e-17,4.37144572721954e-16,"Up regulated"
"IGHV7.27",13.0106751736444,3.0164736069095,0.354595675268276,8.50679750853513,1.78803408669206e-17,4.52087158094993e-16,"Up regulated"
"CALML6",17.7126266800969,2.53727751046693,0.29830321417268,8.50569953630526,1.80503882282261e-17,4.56104398650024e-16,"Up regulated"
"LCN2",9027.03402009926,2.68461585018213,0.315712945761007,8.50334421260751,1.84205680235774e-17,4.65170574088596e-16,"Up regulated"
"APCDD1L",93.6785853733608,2.91571478748274,0.343176660718638,8.49625024434066,1.95813603955729e-17,4.92960446335622e-16,"Up regulated"
"NELL1",401.673738649787,4.59123865754379,0.540568519613462,8.49335188964905,2.0076126865545e-17,5.04794133907263e-16,"Up regulated"
"ENSG00000261116",116.341757633318,3.31536554870876,0.390914940423071,8.48104077352652,2.231883785678e-17,5.59463433122806e-16,"Up regulated"
"CHRNA5",227.867989482202,2.23302055883109,0.263613803395091,8.47080285657255,2.43707400760951e-17,6.09402734864852e-16,"Up regulated"
"HOXB13",122.293541487376,5.22699758213466,0.617379267919422,8.46642874768006,2.53031501505157e-17,6.31558590103801e-16,"Up regulated"
"ENSG00000225680",6.29775948092164,4.00474193592228,0.473263869173489,8.46196423765917,2.62911152038866e-17,6.55017485436343e-16,"Up regulated"
"CLDN2",2442.34185028009,3.69636644901334,0.436854090928531,8.46132959670066,2.64346118080957e-17,6.58191227219367e-16,"Up regulated"
"ENSG00000255545",350.262609022508,3.18892092567948,0.377512420971411,8.44719471076947,2.98385848549407e-17,7.40239671273846e-16,"Up regulated"
"ENSG00000280114",7.74749509776326,3.7013997567096,0.438289955683479,8.44509373010284,3.03801597576742e-17,7.53217807972579e-16,"Up regulated"
"NARF.AS1",7.75076167339051,2.16118755828288,0.256036173871683,8.4409461585143,3.14779129437259e-17,7.79961215868828e-16,"Up regulated"
"IGHV1.69D",1870.18904114749,2.62193925739127,0.310630260737423,8.44070777639919,3.15421821219606e-17,7.81080011709812e-16,"Up regulated"
"PPIAP45",7.98307940333723,3.20574940109656,0.379938626104817,8.43754538453313,3.24071302360202e-17,8.02012679778044e-16,"Up regulated"
"ENSG00000255050",13.2565906174637,2.3924365179689,0.283825370429886,8.42925533522699,3.47871788963932e-17,8.58314820366988e-16,"Up regulated"
"LRRIQ4",28.3313574137249,2.43054047062567,0.288511785960758,8.4244061729813,3.62584420413532e-17,8.92998000824383e-16,"Up regulated"
"MOGAT3",4.25913216376923,5.26702387697633,0.625245264885951,8.423932451431,3.64054212440615e-17,8.96077775066933e-16,"Up regulated"
"ENSG00000255366",48.8568761198624,2.13138671001518,0.25313235303616,8.4200485811101,3.76328223694706e-17,9.25174181223948e-16,"Up regulated"
"ENSG00000260710",12.8521803028945,4.30728031641007,0.511732208543455,8.41705924407201,3.86052474009014e-17,9.47939785789321e-16,"Up regulated"
"IGKV1.39",134.247570167229,2.99390497809129,0.356083105650949,8.40788268406665,4.17478407866337e-17,1.02326036394785e-15,"Up regulated"
"PRAMENP",16.926893447765,2.92060205023909,0.347663216405819,8.40066452940464,4.43959029311749e-17,1.08491160159382e-15,"Up regulated"
"IGKV1OR22.1",34.3952119177791,2.92755515876469,0.348586332574819,8.39836472399943,4.5273912225899e-17,1.10372719548807e-15,"Up regulated"
"GC",10.5467009064494,7.45119295973433,0.887743209116569,8.39341026010137,4.72240142539511e-17,1.14921143442656e-15,"Up regulated"
"ESPNP",15.047265744877,2.89956580600773,0.345472601494363,8.39304128161099,4.73725171361247e-17,1.15213909384817e-15,"Up regulated"
"CARD14",456.847700408698,2.10106341624282,0.250406525363388,8.39060968237061,4.83627490069616e-17,1.17482375842773e-15,"Up regulated"
"B3GAT1",276.406318808737,2.65695908766077,0.316766424800426,8.38775476073497,4.95514532291832e-17,1.20227008758384e-15,"Up regulated"
"IGHV1.45",148.055246033569,2.85824287105963,0.340876127776024,8.38498984868096,5.0730133899912e-17,1.22867963308625e-15,"Up regulated"
"IGHV3OR16.11",10.9593509079733,3.25376305423792,0.388073348496026,8.38440224469896,5.09841697407195e-17,1.23410082431046e-15,"Up regulated"
"CAPN8",4333.91868165923,2.05305454408763,0.244989025097957,8.38018986061409,5.28423942589263e-17,1.27681099173594e-15,"Up regulated"
"KRT6B",182.291083834331,4.48446001465395,0.535220086951266,8.37872143438869,5.35057419661401e-17,1.29062264124987e-15,"Up regulated"
"FCGBP",3748.55176627475,2.3899890021596,0.28535149732711,8.37559649956859,5.49448599797894e-17,1.32291811073319e-15,"Up regulated"
"IGKV2D.29",501.804386749914,2.76936266007357,0.330741969761634,8.37318185553968,5.60829559496843e-17,1.34952502776687e-15,"Up regulated"
"IGHV3.66",295.134355452017,2.49518157768396,0.298090485956841,8.37055087375457,5.73494960264046e-17,1.3759501222213e-15,"Up regulated"
"LINC01705",14.8277437939834,3.09352974342499,0.369592673471231,8.370105701421,5.75665724046716e-17,1.3803477593207e-15,"Up regulated"
"IGKV2D.28",27.8117977317278,3.81117174897069,0.455528486207208,8.36648390686392,5.93630241062028e-17,1.42175486632787e-15,"Up regulated"
"IGKV7.3",12.4659308278219,2.93285308352926,0.350586157036512,8.36557013066498,5.98249336529807e-17,1.43113990873954e-15,"Up regulated"
"EGLN3",2977.06200440754,2.16069530068979,0.258619201816545,8.35473656059966,6.55789009957374e-17,1.56147337749699e-15,"Up regulated"
"IGKV6.21",341.828272059955,3.00552511774457,0.359828116789442,8.35266889247372,6.67375377898581e-17,1.5862879910156e-15,"Up regulated"
"LRRC37A9P",10.0570907960647,3.0742558332687,0.36806790743387,8.35241478862443,6.68813129465047e-17,1.58878114283793e-15,"Up regulated"
"IL31RA",164.416505144244,2.73467590856313,0.327429074507885,8.35196420071508,6.71370127571612e-17,1.59300302220955e-15,"Up regulated"
"COL9A1",15.0195193989035,2.7403127707948,0.328171882524309,8.35023631432474,6.81265229231835e-17,1.61554358683596e-15,"Up regulated"
"IGHV3.63",35.0044306635687,2.34287793474175,0.28063210813761,8.34857404696153,6.90920241270246e-17,1.63748898712651e-15,"Up regulated"
"TNFRSF17",175.687652158945,2.14951879814364,0.257704149028263,8.34103294901899,7.36443703181677e-17,1.73932677851446e-15,"Up regulated"
"IGHV1.3",134.106955885642,3.05089103597597,0.365830246417669,8.33963584436034,7.45196635629842e-17,1.75695264484707e-15,"Up regulated"
"A1CF",20.2149420548983,4.25794474540664,0.510859570026534,8.33486342476757,7.75876999726033e-17,1.82823289110761e-15,"Up regulated"
"MYO3B",137.329747689517,2.75381901942061,0.33043959907019,8.33380450517876,7.82851503254667e-17,1.84254202600705e-15,"Up regulated"
"SOX21.AS1",109.139681251424,2.9547924592403,0.354665264747271,8.33121467743912,8.00170822163391e-17,1.87897584038931e-15,"Up regulated"
"ENSG00000226330",20.2687936436393,2.08250389460006,0.250049087804165,8.32838029079733,8.1955884556396e-17,1.9233977524927e-15,"Up regulated"
"ENSG00000261762",73.0425619832596,2.42240959358967,0.290894632617111,8.32744685522664,8.26044657678122e-17,1.93528432729761e-15,"Up regulated"
"ENSG00000236908",16.8439944773353,2.74083303955452,0.329333432526577,8.32236502236479,8.62252878347514e-17,2.01433907126364e-15,"Up regulated"
"LTF",5553.53715019845,2.69858937528812,0.324311872069674,8.32097005288897,8.7246293212739e-17,2.03586310358612e-15,"Up regulated"
"SDCBP2",1145.09954137555,2.2267461494419,0.267684376013512,8.31855105854031,8.90451398779469e-17,2.07546798076043e-15,"Up regulated"
"FAM30A",272.044906980377,2.19606724931408,0.26403324739837,8.31738908244643,8.9922180399064e-17,2.09352157773525e-15,"Up regulated"
"POU3F2",102.542251872836,4.2592398670449,0.512233811787779,8.31503069307249,9.17285269168204e-17,2.13071965963295e-15,"Up regulated"
"ENSG00000270460",11.8997579931074,3.69827525592212,0.444826914643928,8.31396467743526,9.25567111743488e-17,2.14751542411852e-15,"Up regulated"
"LINC00862",31.7978558178789,2.63322896973736,0.316833823672938,8.31107278639417,9.48407277862814e-17,2.19552254765987e-15,"Up regulated"
"IGHV3.7",176.83700042215,2.39803741593595,0.28864094539068,8.30802924612851,9.73045494330459e-17,2.24873675638282e-15,"Up regulated"
"IGFL1",11.8831805155145,4.25017126673822,0.511768887169846,8.30486450679381,9.99334198537319e-17,2.3081851903921e-15,"Up regulated"
"IGLV3.29",13.480079234098,3.81036111368395,0.458926250180334,8.30277438300092,1.01707908012427e-16,2.34651802003373e-15,"Up regulated"
"ENSG00000265579",23.8227743804747,3.43363792523707,0.413591689526139,8.30199932008079,1.02373793183297e-16,2.35788659282769e-15,"Up regulated"
"IGKV2OR22.4",41.8873034413951,2.70712594083712,0.326364297426545,8.29479805905062,1.08769822779082e-16,2.4995647856752e-15,"Up regulated"
"ENSG00000235350",4.70147190811392,3.66340051947137,0.441925743632528,8.28962913397862,1.13602120438768e-16,2.60621506962809e-15,"Up regulated"
"ENSG00000229312",11.2379266322711,3.87784384571249,0.468233357556039,8.28186156140826,1.21264517264979e-16,2.77888217102062e-15,"Up regulated"
"IGHV1.12",48.0211679517651,2.69352166501886,0.325413180998265,8.27723590284815,1.26067323663907e-16,2.88409002104344e-15,"Up regulated"
"NEIL3",217.372299330143,2.02899621932173,0.245278464235037,8.27221511537779,1.31492777604365e-16,3.00652680477713e-15,"Up regulated"
"MUC21",4099.37884986156,3.11966039524677,0.377330033383347,8.26772352911903,1.36541076440425e-16,3.1202079654806e-15,"Up regulated"
"ENSG00000261502",9.87383736601073,4.84292996684186,0.586116162229365,8.26274769223422,1.4235693376579e-16,3.24766161738494e-15,"Up regulated"
"LINC00941",65.3331773677007,3.20093624258118,0.38776890163883,8.25475232555534,1.5221756711088e-16,3.46294965177251e-15,"Up regulated"
"IGLV7.46",598.914703745652,2.49709292849985,0.302534586381836,8.25390894430899,1.53296166937147e-16,3.48554707005281e-15,"Up regulated"
"C15orf48",2822.7848984569,2.21633998088256,0.268607132486499,8.25123279626225,1.5676882581183e-16,3.55856525213642e-15,"Up regulated"
"TRIM51BP",10.1902023301195,4.67777724428854,0.567305667718979,8.24560287419114,1.64329578759208e-16,3.71985720693766e-15,"Up regulated"
"LRRC31",312.87266366206,2.78756032498222,0.338161107305871,8.24329074147736,1.67537806655847e-16,3.78828292316062e-15,"Up regulated"
"ENSG00000242078",5.8532186378582,2.69409414312414,0.326966692663096,8.23965927899609,1.72701758236347e-16,3.900730314969e-15,"Up regulated"
"IGKV1OR2.6",51.145098248925,2.89663995170219,0.351868212549132,8.23217286585025,1.83847685068129e-16,4.13647167632087e-15,"Up regulated"
"GUCA1A",12.9707882939562,3.42424104477204,0.416015310475788,8.23104572967714,1.85586098395451e-16,4.16869840260568e-15,"Up regulated"
"CDC37P1",7.92133606731102,2.99382844559044,0.363737844885227,8.23073124693722,1.86074018590369e-16,4.17736171735378e-15,"Up regulated"
"GRIN1",111.795558981554,2.19315826364954,0.26672285924333,8.22261080235619,1.99120194638829e-16,4.46044519339249e-15,"Up regulated"
"ENSG00000249743",19.0695323698834,5.30443339716697,0.645913802365321,8.21229299906932,2.17003956150659e-16,4.84511729199988e-15,"Up regulated"
"HNF1A.AS1",108.137115977755,3.40289472927136,0.414407384730083,8.21147222433735,2.18492758944919e-16,4.8730325533463e-15,"Up regulated"
"ENSG00000197099",8.00216201106238,2.32930953671614,0.283871249198195,8.20551409589863,2.29606248613448e-16,5.09033191106721e-15,"Up regulated"
"C8orf74",10.9544656361429,5.53132736675389,0.674526127525447,8.20031595669394,2.3975603768207e-16,5.29523888846038e-15,"Up regulated"
"TFF3",5741.19320959288,3.25616414045649,0.397204122715097,8.19770982788122,2.45009900001892e-16,5.3996005955649e-15,"Up regulated"
"PODNL1",699.052494830872,2.08138228518758,0.253918604761052,8.19704521906241,2.46367787898849e-16,5.42367534793054e-15,"Up regulated"
"HABP2",1198.62084531422,2.83558068270811,0.345925681021438,8.19708058197732,2.46295350073129e-16,5.42367534793054e-15,"Up regulated"
"IGLV3.9",824.510896085187,2.66952669233006,0.325823721626404,8.19316248370334,2.54450301613414e-16,5.5895617600121e-15,"Up regulated"
"IGHV4.59",2837.58447127516,2.42099889921781,0.295531700604342,8.19201085456156,2.56897461483156e-16,5.63120889417397e-15,"Up regulated"
"LGI2",623.578038103587,2.0123114609044,0.245650055026718,8.19178103048069,2.57388596842952e-16,5.63894942541886e-15,"Up regulated"
"MB",431.026412675431,2.26152154583273,0.276238181471496,8.18685358333091,2.68144061160827e-16,5.8651489266436e-15,"Up regulated"
"HOXA10",150.196702604812,3.11735141877134,0.380916636200508,8.18381536145461,2.74995321657068e-16,6.00857425004607e-15,"Up regulated"
"BARX1.DT",27.1995725136295,5.29320622769168,0.64683062812279,8.18329559169677,2.76184575784502e-16,6.03133382254354e-15,"Up regulated"
"IGLVI.70",30.3176016056696,3.16627314545581,0.387095240402679,8.17957136895321,2.84855318230596e-16,6.2107275600768e-15,"Up regulated"
"ESPN",681.225560236036,2.09454511144448,0.256098514656535,8.17866950245128,2.869950766885e-16,6.25404364715489e-15,"Up regulated"
"MC5R",3.49258287021725,3.74306004316512,0.457694436095451,8.17807634957686,2.88411013025886e-16,6.28154881728395e-15,"Up regulated"
"IMPDH1P8",11.1501002318819,2.12960919865486,0.260451101310628,8.17661813652679,2.91921303040358e-16,6.35461508839957e-15,"Up regulated"
"IGHV3.49",1457.76633241831,2.45578253479457,0.300471162537726,8.17310557876323,3.00550747823294e-16,6.53202287516594e-15,"Up regulated"
"TPSP2",16.3088027505765,4.76369038037764,0.583345370186891,8.16615786091087,3.18366611642101e-16,6.9008707613181e-15,"Up regulated"
"CD19",211.137800952985,2.13283027515998,0.261286262286676,8.16281061428291,3.27317496254249e-16,7.08736914650364e-15,"Up regulated"
"DLX3",175.798910563017,2.35285936948559,0.288288025444378,8.16148837905704,3.30921232945375e-16,7.15402680260056e-15,"Up regulated"
"ENSG00000218617",28.0649775152347,3.72239193571207,0.456162099957127,8.16023938872152,3.34361245544214e-16,7.22457225367056e-15,"Up regulated"
"IGLV3.10",2011.09413283914,2.69907519988745,0.330793950190508,8.15938501394302,3.36734670701053e-16,7.27200946626549e-15,"Up regulated"
"SLC7A11",1985.654265002,2.37218227116529,0.290909537882579,8.15436402818385,3.51022087207576e-16,7.54863761116544e-15,"Up regulated"
"RNU1.106P",13.6483318295561,2.37244531600868,0.29110794391708,8.14970998072266,3.64798084036338e-16,7.83251966139817e-15,"Up regulated"
"ENSG00000256050",9.71452247996958,2.3614700192046,0.289765924816318,8.14957804545699,3.65196281375872e-16,7.83283719723713e-15,"Up regulated"
"TMEM156",311.420712096237,2.00065326313942,0.245541519201802,8.14792247617868,3.70229562233079e-16,7.92830696188751e-15,"Up regulated"
"ENSG00000273272",44.0850146108937,2.12629517746706,0.261095618099462,8.14374133485865,3.83247499326096e-16,8.17708071799736e-15,"Up regulated"
"TLX1",6.62961151521914,4.88994554567792,0.600799259987903,8.13906719155475,3.98334879981324e-16,8.4856959651496e-15,"Up regulated"
"IGKV1.13",22.09719688552,3.28060077295899,0.403065269751674,8.13913035717552,3.98127141330847e-16,8.4856959651496e-15,"Up regulated"
"COCH",304.6581781324,2.43083014436036,0.298798265374448,8.1353556096254,4.10730906352613e-16,8.73610312475867e-15,"Up regulated"
"FOXH1",12.7260067550004,2.79391501663797,0.344084312437487,8.11985584825396,4.66737720964977e-16,9.88617757434318e-15,"Up regulated"
"IGHV3.48",646.689355613094,2.42967296134097,0.299514012552408,8.11205105442547,4.97723786570533e-16,1.05043885307259e-14,"Up regulated"
"IBSP",80.6063682754296,3.1252914676794,0.38538129264148,8.10960865863007,5.07830502082622e-16,1.07121561613804e-14,"Up regulated"
"IGKV1OR9.2",5.92890644161101,3.60803280747286,0.445045920066662,8.10710231189721,5.18412072615651e-16,1.09240839994858e-14,"Up regulated"
"PRKCG",16.5312614528121,2.84863563473525,0.351498370163853,8.1042641347308,5.30657082570925e-16,1.11705913120894e-14,"Up regulated"
"IGHVII.78.1",3.79595308667804,3.36974764478135,0.415837869099681,8.10351316025425,5.3394448376744e-16,1.12282231921018e-14,"Up regulated"
"LINP1",54.0928242266961,3.8526192815066,0.475441512478375,8.10324546845671,5.35121153408105e-16,1.12471786044762e-14,"Up regulated"
"IGLV3.19",4979.39988331317,2.42360926046784,0.299274596159595,8.09827927785558,5.5741986729062e-16,1.1691795871472e-14,"Up regulated"
"LINC00628",5.28482090305103,3.12797142687366,0.386272352700487,8.09783927067403,5.59439143889637e-16,1.17281292869095e-14,"Up regulated"
"IGLC2",17103.0567977189,2.12280331280612,0.262276608990689,8.09375765904263,5.7851732572466e-16,1.21156532095253e-14,"Up regulated"
"IGKV1.6",975.406124200805,2.30804604192837,0.285255560440621,8.09115180213574,5.91031388988011e-16,1.23460897355118e-14,"Up regulated"
"ENSG00000231081",9.31768746495501,2.47210544198696,0.305678307050808,8.08727798134546,6.10129087926667e-16,1.27320042919283e-14,"Up regulated"
"SERPINB4",75.6028988548464,4.7464534228635,0.587198765014288,8.08321424645367,6.30816583684906e-16,1.31569856012157e-14,"Up regulated"
"IGHV4OR15.8",7.01694796182819,3.04352814194627,0.376601010518728,8.08157189422867,6.39372156806314e-16,1.33286259974231e-14,"Up regulated"
"MMP9",3611.48450587559,2.03012291037227,0.251492740500729,8.07229229094344,6.89904737582837e-16,1.43381575141898e-14,"Up regulated"
"IGLJ2",14.9208121867094,2.4387529478933,0.302328105453007,8.06657701982118,7.22964807620106e-16,1.4987122818138e-14,"Up regulated"
"ENSG00000246465",35.7297436749202,2.18665542656971,0.271247658740034,8.06147207583978,7.53811147194899e-16,1.56126552178179e-14,"Up regulated"
"ENSG00000274979",29.51557996665,2.68277157359765,0.332789912936023,8.06145700129258,7.53904127481207e-16,1.56126552178179e-14,"Up regulated"
"KIAA1549L",106.540879573104,2.29877442239052,0.285287858359483,8.05773661595474,7.77200526890654e-16,1.60788032041647e-14,"Up regulated"
"VSTM5",38.9068502014572,2.04784653795886,0.25420122665449,8.0560057278649,7.88279412548016e-16,1.62915065843699e-14,"Up regulated"
"IVL",393.578069227804,3.89560679986793,0.483715475962017,8.05350871216248,8.04536695675197e-16,1.66190924411491e-14,"Up regulated"
"UNC93A",17.337946854437,4.63868063815146,0.576032493658371,8.05281071679012,8.09139900854426e-16,1.66888678490717e-14,"Up regulated"
"SULT4A1",53.0283796999819,3.58015997730198,0.444692930014185,8.05085877391346,8.22150951110851e-16,1.69401239089452e-14,"Up regulated"
"IGLV3.16",67.2644384470611,2.73068806763394,0.339196008363999,8.05047229418918,8.24751446072244e-16,1.6985140793884e-14,"Up regulated"
"IGHV4.4",210.064421415889,2.75715474955465,0.342590141124673,8.04796874919787,8.41794349943879e-16,1.73273931205829e-14,"Up regulated"
"IGKV1OR2.9",5.28885357460502,3.39766507340019,0.422254866063268,8.04647938122542,8.5209735089893e-16,1.75196376470995e-14,"Up regulated"
"LINC02003",6.66901766056457,3.4277575423012,0.426005942630512,8.04626696316816,8.53576882528367e-16,1.75345891620043e-14,"Up regulated"
