"feature_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","type"
"SSX5",6.66773653697859,3.88385363005247,0.799126416925028,4.86012419035929,1.17312137961268e-06,3.50817099543549e-06,"Up regulated"
"RPL5P13",2.13353953949716,3.2636017970759,0.671509712897641,4.86009618981249,1.17328731653246e-06,3.50842811517841e-06,"Up regulated"
"GPRC6A",2.83866828951671,2.84891097738114,0.586193881797852,4.86001486171017,1.17376941142811e-06,3.50963052838529e-06,"Up regulated"
"ENSG00000280190",4.11287665066373,3.42514154038156,0.704853025228775,4.85936985128191,1.17759964544756e-06,3.52060331420546e-06,"Up regulated"
"C3P1",1.72428380793775,2.89930395077384,0.596822535000261,4.85789959451276,1.186375398772e-06,3.54635643590956e-06,"Up regulated"
"ENSG00000279390",6.64572769400651,2.24388562104223,0.461908711421599,4.85785516825674,1.18664154969495e-06,3.54691039230686e-06,"Up regulated"
"ENSG00000238575",1.3902271886389,2.18426885081584,0.449707494077902,4.85708795067904,1.19124690553736e-06,3.55970600436352e-06,"Up regulated"
"ENSG00000261872",2.95759900304886,2.24599002115268,0.462618430102907,4.85495145676118,1.20416237721908e-06,3.5966087760065e-06,"Up regulated"
"ENSG00000280225",2.5239987254209,3.08438408417485,0.635811657002443,4.85109709802473,1.22780415740576e-06,3.66495364781003e-06,"Up regulated"
"CLEC2A",3.35549169338363,3.33847676793508,0.688389224254466,4.84969353137492,1.23652373071152e-06,3.68972626860869e-06,"Up regulated"
"ATG12P2",3.4795211188467,2.45425388993973,0.506092409798357,4.84941849042467,1.2382393725192e-06,3.69434319893724e-06,"Up regulated"
"FBXL21P",3.54405723927034,3.25803515290104,0.671892579332631,4.8490417264872,1.24059325613805e-06,3.70061124990357e-06,"Up regulated"
"RNU6.757P",1.87844353825929,2.01971923143595,0.41654435204251,4.8487495305898,1.24242175266105e-06,3.70581361464307e-06,"Up regulated"
"NPM1P47",1.17087671905466,2.28974721299731,0.472391718860136,4.84713664863218,1.25256155149315e-06,3.73453477733017e-06,"Up regulated"
"ENSG00000273444",2.24727278204045,2.01616186753322,0.416112743013698,4.84522981183216,1.26465208032492e-06,3.76981444514792e-06,"Up regulated"
"RN7SL230P",2.8442214111096,2.52973055273433,0.522210697845166,4.84427179139173,1.27076881702356e-06,3.78676162459605e-06,"Up regulated"
"ENSG00000224972",3.2462350566704,3.44771012042941,0.711752107672259,4.84397599004649,1.27266318255771e-06,3.79189161319004e-06,"Up regulated"
"ENSG00000274591",2.46475573264331,2.51719973177217,0.519714813340475,4.84342502302913,1.27619891989538e-06,3.80191000109235e-06,"Up regulated"
"ENSG00000274023",2.32945375766124,2.68071066936731,0.553654743715196,4.84184539155016,1.28638839405929e-06,3.8314849540407e-06,"Up regulated"
"ENSG00000254653",3.29522541588397,2.8599407364761,0.590771421330231,4.84102756703501,1.29169450277444e-06,3.84624478062159e-06,"Up regulated"
"ENSG00000259946",1.70679567546091,3.03626264827549,0.627391479597584,4.83950252276773,1.30164539246865e-06,3.87456062520397e-06,"Up regulated"
"RPL23AP50",2.74111165349039,2.52567945294283,0.522143823955436,4.83713363457956,1.31724872095435e-06,3.91914541814185e-06,"Up regulated"
"ENSG00000270553",3.14587675555649,2.15712889264236,0.446211883788737,4.83431520094537,1.33604751222347e-06,3.97265221853042e-06,"Up regulated"
"RPS27AP10",4.94997209970588,2.02611810004237,0.41912181086971,4.83419866849215,1.33683030574946e-06,3.97444115359987e-06,"Up regulated"
"LINC01494",0.855049258904225,2.01035577599622,0.416013780827081,4.83242591627473,1.34879310221675e-06,4.00829637331942e-06,"Up regulated"
"ENSG00000279694",1.24585070415307,2.56044351313911,0.52988790161519,4.83204750539582,1.35135997625597e-06,4.0151898969485e-06,"Up regulated"
"SDCBPP1",2.95330665171116,2.22907232796232,0.461368888800281,4.83143181534993,1.35554642940281e-06,4.02735606850605e-06,"Up regulated"
"RNU6.767P",3.43191613859168,2.21641693993037,0.459005611678853,4.82873604055434,1.37402397508494e-06,4.08031930175638e-06,"Up regulated"
"ENSG00000232627",1.23870891355932,2.70474014491955,0.560147449075965,4.82862173054857,1.37481281502351e-06,4.08238556611063e-06,"Up regulated"
"ENSG00000259380",1.22466581253447,2.22502198166136,0.460935698993742,4.82718519420119,1.38476338769439e-06,4.10998597731615e-06,"Up regulated"
"ENSG00000259922",3.29638087021539,2.47031562428652,0.512004629436175,4.8247915785583,1.40149747203379e-06,4.15712212366462e-06,"Up regulated"
"RN7SL449P",1.65027901953625,2.06201464857929,0.4274178096543,4.82435359969456,1.40458041430373e-06,4.1657035484443e-06,"Up regulated"
"ENSG00000235415",1.1403812619296,2.29386030855985,0.475781462069257,4.82124776064928,1.426630331672e-06,4.22824129168766e-06,"Up regulated"
"IFNL2",1.12676004551098,2.4070630009862,0.49941426714758,4.81977219980962,1.43722235430232e-06,4.25790829008382e-06,"Up regulated"
"E2F3.IT1",2.19430103978363,3.24592869071659,0.673525136079987,4.81931336610294,1.44053138614699e-06,4.26742348722277e-06,"Up regulated"
"LINC01812",1.1128625830754,2.17505911806674,0.451372958315139,4.81876257316276,1.4445132884881e-06,4.27864172982106e-06,"Up regulated"
"DKK4",7.70523947477816,2.45418802403748,0.509379563850386,4.81799467078409,1.45008242943684e-06,4.29455770256879e-06,"Up regulated"
"ENSG00000260860",1.42643783795548,2.03589333966425,0.422591135349408,4.81764327115127,1.45263780282448e-06,4.30154502295419e-06,"Up regulated"
"TAS2R63P",3.26364474588672,2.97787990939455,0.618214464316743,4.81690429661126,1.45802575049123e-06,4.3169171326454e-06,"Up regulated"
"ENSG00000270911",4.40561929185521,2.56832984113622,0.533351129532429,4.81545777054562,1.46862821135795e-06,4.34654912222955e-06,"Up regulated"
"ENSG00000169075",4.40480060127574,2.91096615379936,0.604853730810625,4.81267785171479,1.48921240804644e-06,4.40479617476709e-06,"Up regulated"
"C11orf53",41.5870831277,2.08892477340264,0.434075793607409,4.81235029496236,1.49165602549502e-06,4.41142917993504e-06,"Up regulated"
"IL17A",2.90994728431178,2.25719306319614,0.469067682835326,4.81208393968288,1.49364591329351e-06,4.41701637885199e-06,"Up regulated"
"RPAP2P1",3.75996109318463,3.18941358392826,0.66296020168916,4.81086734286905,1.50276736629783e-06,4.44279270083428e-06,"Up regulated"
"LINC01681",2.01141376279408,3.27624527025535,0.681318765594943,4.80868197927068,1.51928683630919e-06,4.48860672572119e-06,"Up regulated"
"ENSG00000242593",2.71297978350823,2.98073196434093,0.619907769180424,4.80834748737177,1.52183066351249e-06,4.49551687654938e-06,"Up regulated"
"KRTAP4.17P",0.781304097936058,2.07268916582395,0.431128532723801,4.80758986822104,1.52760754424672e-06,4.51227811740167e-06,"Up regulated"
"ENSG00000262265",3.39738036619542,2.46903124074823,0.513696878986121,4.80639719988436,1.53674443542582e-06,4.53835032185015e-06,"Up regulated"
"IGLCOR22.1",1.54155600825769,2.10657384081306,0.438345461330713,4.80573891290673,1.54180997274318e-06,4.552084496972e-06,"Up regulated"
"TAS2R46",3.31485897844186,2.63346572226961,0.548169136678816,4.80411162551936,1.55440097774148e-06,4.58740654441206e-06,"Up regulated"
"RN7SL760P",2.42261982870974,2.96147581648327,0.616678652709415,4.80229987445138,1.56853554398585e-06,4.62725367315822e-06,"Up regulated"
"ENSG00000268051",3.14694295017152,2.69739088817118,0.561782691726678,4.80148450262959,1.57493699364815e-06,4.64488912113772e-06,"Up regulated"
"SMYD3.IT1",4.27169695700234,2.70540869283342,0.563630940151405,4.79996483533477,1.5869349229774e-06,4.67933052115619e-06,"Up regulated"
"BPIFC",1.72819612529759,2.11226271607087,0.440514924105013,4.79498559637296,1.62686519706717e-06,4.79224073456702e-06,"Up regulated"
"ENSG00000235548",1.81727670021823,2.72755723104944,0.568861184629298,4.79476769508693,1.62863449901635e-06,4.79713050831298e-06,"Up regulated"
"ENSG00000207370",4.02162341523251,2.44602663020334,0.510215169585474,4.79410800778547,1.63400227199123e-06,4.81213243921548e-06,"Up regulated"
"LINC02404",2.22078467646171,3.03450913633058,0.633187632338935,4.79243273454568,1.6477102449283e-06,4.85136400974359e-06,"Up regulated"
"ENSG00000258323",2.53073614612855,2.35329288546936,0.491330515422869,4.78963307101733,1.6708656325239e-06,4.91525295585387e-06,"Up regulated"
"ENSG00000239498",1.17650831838188,2.28030427037118,0.476406102252121,4.78647158294462,1.69738959633773e-06,4.99093735158502e-06,"Up regulated"
"ENSG00000259423",2.14440547348718,2.06532492457519,0.431622250128041,4.7850288625355,1.70962763485086e-06,5.0252378744387e-06,"Up regulated"
"IGHD3.10",1.71278876323336,2.15920433421682,0.451369583186771,4.78367265904882,1.7212090772505e-06,5.0572474287314e-06,"Up regulated"
"LINC02300",15.6940450051647,2.12322474042931,0.443890997578746,4.78321198675053,1.72516016465018e-06,5.06817774937634e-06,"Up regulated"
"ENSG00000261734",2.24985742771644,3.11464922597664,0.651612724288858,4.77990854057651,1.75374956659313e-06,5.14596611157818e-06,"Up regulated"
"MIR561",2.04018296774,2.77714035664645,0.581159386242142,4.77862084376512,1.76501670541843e-06,5.17798810035804e-06,"Up regulated"
"ITCH.IT1",3.38800533935921,2.18285883250199,0.456956585249752,4.77695015886232,1.77973863601445e-06,5.21873507148344e-06,"Up regulated"
"ENSG00000227683",2.94305000096878,2.35832976779774,0.493916169181996,4.77475716517544,1.79924229455844e-06,5.27275446757026e-06,"Up regulated"
"ENSG00000223812",5.61193628000095,4.4193334029767,0.925920302811108,4.77290906091975,1.81583795758314e-06,5.31996753293654e-06,"Up regulated"
"LINC01992",4.06455192579546,3.94582905925852,0.826757070734286,4.77265837684826,1.81810035541133e-06,5.326240185278e-06,"Up regulated"
"RN7SKP163",2.86634153746938,2.61134625473837,0.547265650302394,4.77162462744639,1.82745848373714e-06,5.35115454173521e-06,"Up regulated"
"ENSG00000253505",1.10732353299535,2.0902861399974,0.438266244569041,4.76944361081889,1.84735444456919e-06,5.40724872745323e-06,"Up regulated"
"PRB4",4.6528547782784,4.15714856574439,0.872286026257586,4.7658089670197,1.88097413988564e-06,5.50235095226947e-06,"Up regulated"
"ENSG00000225078",3.20240540975045,3.22946011864996,0.678320744945706,4.76096322088521,1.9267116211459e-06,5.63051476685053e-06,"Up regulated"
"LINC00645",1.87700514743037,3.23935083686172,0.680413904314116,4.76085338104181,1.9277606484397e-06,5.63320521396414e-06,"Up regulated"
"MTCYBP3",3.14732161479785,3.07788683033394,0.646565012691988,4.76036712459755,1.93241124404218e-06,5.6460429469521e-06,"Up regulated"
"ENSG00000229853",4.55193947764301,2.00477197237647,0.42119582968545,4.75971467683723,1.93866824316865e-06,5.66319311909974e-06,"Up regulated"
"RPL23AP52",2.22569273063544,2.1846984138039,0.459178937454376,4.75783672900061,1.95678665945024e-06,5.71459845790462e-06,"Up regulated"
"ENSG00000261268",1.84886966233106,2.62602661205398,0.551990634076742,4.75737530664132,1.96126328891701e-06,5.72690968619083e-06,"Up regulated"
"RPS15AP29",4.14310209419735,2.38095976633488,0.500502021694709,4.75714315453294,1.96351930187587e-06,5.73311574707289e-06,"Up regulated"
"C12orf40",2.80493305958431,2.60147577343217,0.546944472193969,4.75638004530299,1.97095264101923e-06,5.7528926082543e-06,"Up regulated"
"RNU6.1005P",2.42574823579747,2.04370518491165,0.429718595854772,4.75591516081919,1.97549425777727e-06,5.76424474910288e-06,"Up regulated"
"ENSG00000248363",2.0236199282477,3.40500625680962,0.715961759030677,4.75584933672934,1.9761381279468e-06,5.7649734004506e-06,"Up regulated"
"RN7SL732P",2.75059156270412,3.24698898519889,0.682732862087735,4.7558703638051,1.97593242591438e-06,5.7649734004506e-06,"Up regulated"
"RN7SKP255",8.84632362628439,5.39227835736558,1.13464676463224,4.75238508181295,2.01031032512672e-06,5.85959922653351e-06,"Up regulated"
"ENSG00000260152",2.16157854224604,2.23604702304292,0.471096877623909,4.74646963130165,2.06997786709287e-06,6.02591115439317e-06,"Up regulated"
"ASTN2.AS1",2.66673742361418,3.24377585131342,0.683526924506706,4.74564458986663,2.07843380662553e-06,6.04892200045909e-06,"Up regulated"
"ENSG00000255774",7.83119187572491,2.66313949066246,0.561289014526382,4.74468486241375,2.08831190433706e-06,6.07686438426989e-06,"Up regulated"
"ENSG00000225689",2.56315624758376,2.20512786178113,0.464876101094212,4.74347435067271,2.10083554434001e-06,6.11168619307134e-06,"Up regulated"
"RN7SL665P",3.89392521621417,2.23949510940626,0.472234797705543,4.74233394126681,2.11269989103803e-06,6.14538670990109e-06,"Up regulated"
"GH2",1.95502297357746,3.40119843733245,0.717458637756574,4.74061954005833,2.13065697820096e-06,6.19515589069511e-06,"Up regulated"
"ENSG00000279707",4.12602169894102,2.16492267740738,0.457270437846088,4.73444705414363,2.19653099207335e-06,6.37908421478498e-06,"Up regulated"
"ENSG00000238254",1.11258499762529,2.33410692747754,0.493160273739657,4.73295813099035,2.21271144991667e-06,6.42309908116522e-06,"Up regulated"
"ENSG00000279442",2.16761662273115,3.37313516934577,0.712760186783859,4.7324966123124,2.21775007102206e-06,6.43644787131273e-06,"Up regulated"
"ENSG00000275232",1.58305743942785,2.80416094508488,0.592584796854409,4.73208384685209,2.22226576196824e-06,6.44827399612514e-06,"Up regulated"
"UGT2B10",1.58360466368695,2.98948299366017,0.632073565001521,4.72964407814299,2.24913792275895e-06,6.52452220763851e-06,"Up regulated"
"ENSG00000258620",2.61040913456754,2.3551593920971,0.498115641755718,4.72813779506266,2.26588395852834e-06,6.57092870373836e-06,"Up regulated"
"RN7SKP243",1.82073097486895,2.10627538134243,0.445675567669283,4.72602838059412,2.28953663572087e-06,6.63601149605628e-06,"Up regulated"
"IGLV7.35",2.78707824573525,2.08776888060647,0.441802071753362,4.72557512535155,2.29464979987558e-06,6.65039224364204e-06,"Up regulated"
"ENSG00000271482",1.54318188656915,2.22575850491823,0.471061598674774,4.72498397487696,2.30133503524593e-06,6.66800581164527e-06,"Up regulated"
"ENSG00000259079",4.11687256625581,2.35453386113019,0.498409701854406,4.72409315542977,2.31144452003099e-06,6.69508707468743e-06,"Up regulated"
"C18orf15",2.45934050199593,2.52063787550852,0.533654465226838,4.72335198101844,2.31988823972807e-06,6.71910073076093e-06,"Up regulated"
"RN7SL513P",1.34240062870627,2.33801089843895,0.495158050095374,4.72174671902964,2.338277600657e-06,6.77012753805533e-06,"Up regulated"
"C3orf67.AS1",1.72288777497349,3.06574752467769,0.64966170043405,4.71899070336055,2.37017650282676e-06,6.85524848510549e-06,"Up regulated"
"KCNMA1.AS3",2.50938047996443,2.35462307059501,0.499114589771801,4.71760016406564,2.38642916420189e-06,6.90043659281812e-06,"Up regulated"
"ENSG00000279883",3.53857869913256,3.26193901990538,0.692054235208874,4.71341529890482,2.43599008333106e-06,7.03864143727666e-06,"Up regulated"
"KCNJ4",1.94692752652346,2.09153060972045,0.443957631795195,4.71110407824975,2.46378363517778e-06,7.11613758082975e-06,"Up regulated"
"ENSG00000199977",1.75500501824213,2.63324736471124,0.559076971909481,4.70999074728047,2.47728037593119e-06,7.15323674753122e-06,"Up regulated"
"HMGB1P21",2.41140884352742,2.22535898249381,0.472560060738205,4.70915586691244,2.48744804123558e-06,7.18117853815223e-06,"Up regulated"
"ENSG00000260033",3.79052771314792,3.9521263810376,0.839340817357369,4.70860739679111,2.49414942398185e-06,7.20005148519075e-06,"Up regulated"
"LINC00705",1.8490584001296,2.40792152784595,0.511720470880792,4.70554074903696,2.53193922907522e-06,7.30385651387756e-06,"Up regulated"
"NDUFB4P6",3.08848542682632,2.10638503476569,0.447823033878007,4.70361030008899,2.55600907005058e-06,7.36602666391366e-06,"Up regulated"
"SNORA63D",3.23066315494601,4.12207286727778,0.876382702104436,4.70350779103644,2.55729332815402e-06,7.36924370828594e-06,"Up regulated"
"ENSG00000260725",2.71108928094895,2.64075189635021,0.561875840582806,4.69988510915701,2.60307897225268e-06,7.4962592520493e-06,"Up regulated"
"ENSG00000232680",5.1876047902117,2.10584834613403,0.448371567931871,4.69665896936178,2.64451433046835e-06,7.60959041947804e-06,"Up regulated"
"ENSG00000266100",2.36191812854216,3.64191032257117,0.775610742853578,4.69553878169878,2.65904910772422e-06,7.64890624084379e-06,"Up regulated"
"RPL7P25",3.2716462126825,2.32043658351757,0.494266863770484,4.69470392131137,2.66993150761136e-06,7.67869991626657e-06,"Up regulated"
"ENSG00000226599",2.8831441894499,2.74837397730104,0.585650976377404,4.69285306122317,2.69421008538289e-06,7.74395678871451e-06,"Up regulated"
"ENSG00000228368",3.74874997181524,2.82086018249146,0.601139458482533,4.69252208067028,2.69857398176581e-06,7.75548387122752e-06,"Up regulated"
"RPL12P29",2.27571046801351,2.03014909440378,0.432641862583088,4.69244719473694,2.69956227479273e-06,7.75781603612747e-06,"Up regulated"
"ENSG00000270799",2.3808631410815,3.08622853621009,0.657750998728303,4.69209251248118,2.70424784764281e-06,7.77077218773536e-06,"Up regulated"
"OR1J1",1.23145782158442,2.08344508061102,0.444186124475798,4.69047763045228,2.72568028597089e-06,7.82979543490126e-06,"Up regulated"
"RPL37P3",1.06852327774263,2.52054876577945,0.537657883710853,4.68801600821495,2.75866443841115e-06,7.92091590714846e-06,"Up regulated"
"SCAND3P1",1.51790020819545,2.72453948488524,0.58141693308409,4.68603394543927,2.78550083852583e-06,7.99169552070583e-06,"Up regulated"
"GPR12",17.9198782150392,2.1083977621889,0.449981321585828,4.68552284516714,2.79246147117239e-06,8.01061825925558e-06,"Up regulated"
"RNA5SP111",2.23916222728406,2.11376508508275,0.451241823394261,4.68432883544109,2.80878769348209e-06,8.05481963285411e-06,"Up regulated"
"ENSG00000273093",1.49990428179647,2.17925855109571,0.465948175280034,4.67704063823402,2.91044596374358e-06,8.33164525333406e-06,"Up regulated"
"ENSG00000232290",1.93570081485968,2.52208119388264,0.539315884791739,4.67644522440975,2.91890519819031e-06,8.35368126737495e-06,"Up regulated"
"ENSG00000223973",1.72505040877377,2.33147369514704,0.49865984156467,4.6754791559542,2.9326806510827e-06,8.39020043285665e-06,"Up regulated"
"ENSG00000225934",3.16836076022597,2.03719566865375,0.43575899876305,4.67505128852543,2.9388016483661e-06,8.40568916815435e-06,"Up regulated"
"GAPDHP49",3.96415573414571,2.50913616329577,0.536849087487862,4.67382030029529,2.95648038875488e-06,8.45515238077138e-06,"Up regulated"
"ENSG00000227432",1.19872994654346,2.12244622964305,0.454414920246142,4.67072302224008,3.00141417422365e-06,8.57694904270657e-06,"Up regulated"
"FMR1NB",2.19909708356757,2.55494985054917,0.547214743750765,4.66900769711872,3.02658040771826e-06,8.64267354615837e-06,"Up regulated"
"RNU1.13P",4.73084889185531,4.36171114955268,0.934301537190376,4.66841910874853,3.0352623813899e-06,8.66521002166607e-06,"Up regulated"
"RN7SL836P",2.66520339419947,2.44536128920404,0.524108510089883,4.66575383174882,3.07487648822812e-06,8.77373555904291e-06,"Up regulated"
"ENSG00000274507",1.63744668180578,2.32177426456198,0.497896749717465,4.66316413167888,3.11384205198705e-06,8.88029867406343e-06,"Up regulated"
"SPRR2A",16.3252256028665,2.30642763158284,0.494843019723631,4.66092788955775,3.14787005677218e-06,8.97384291977044e-06,"Up regulated"
"HIST1H4F",5.68700207909881,4.70021817401569,1.00968255828749,4.65514446638323,3.23753620281387e-06,9.21867949664308e-06,"Up regulated"
"ENSG00000276048",1.03621280900079,2.27192742265463,0.488085284154514,4.65477550012632,3.2433390170668e-06,9.23340509504147e-06,"Up regulated"
"IGKV1OR9.1",1.29589853692773,2.10111512414342,0.451474724521319,4.65389314179471,3.25725654232841e-06,9.26983668720162e-06,"Up regulated"
"TBC1D3P1.DHX40P1",1.27836576202719,2.71877079888392,0.584240791408418,4.6535107422572,3.26330594261729e-06,9.28542905493184e-06,"Up regulated"
"ENSG00000280348",4.00802135252515,3.63935727133383,0.782213386147156,4.65263997751269,3.27712130609782e-06,9.32171695775096e-06,"Up regulated"
"PAX3",3.51246621799914,2.44765529229848,0.526182010116208,4.65172743507121,3.29165969439214e-06,9.36064392289259e-06,"Up regulated"
"AIRN",3.61858781312412,2.96360006888186,0.637611678914479,4.64797017822405,3.35217361925875e-06,9.52532225355879e-06,"Up regulated"
"MTCO1P15",2.60338369020081,2.28253958476582,0.491357171365255,4.64537757416606,3.39455032061389e-06,9.63949479149735e-06,"Up regulated"
"ENSG00000279616",2.72816212800638,2.39897939192937,0.516589091627077,4.64388317680774,3.41920948169994e-06,9.70398195070392e-06,"Up regulated"
"ENSG00000237567",1.36743645955313,2.49007341552718,0.536223051782022,4.6437269103817,3.42179794328216e-06,9.70995744378697e-06,"Up regulated"
"BNIP3P8",2.41139449507464,3.30539639506847,0.711806681833951,4.6436714903437,3.42271639496738e-06,9.71193563727196e-06,"Up regulated"
"BMP2KL",3.92667481334167,3.99445498556986,0.860201929794192,4.64362476671676,3.42349090855486e-06,9.71350517791651e-06,"Up regulated"
"LINC02228",3.06657408127041,2.63416163149619,0.567469947864025,4.64194032020772,3.45152562993037e-06,9.78988320075726e-06,"Up regulated"
"ENSG00000249815",2.69225507402913,2.82946092837838,0.610545191623308,4.63431858476431,3.58115126124105e-06,1.01437825958296e-05,"Up regulated"
"RN7SL116P",2.42340972872459,2.88852578249731,0.62341854724558,4.63336516896962,3.59769107684696e-06,1.01860296013013e-05,"Up regulated"
"ENSG00000267055",2.55104983261871,2.39228001704997,0.516617002311758,4.63066450841726,3.64494053002406e-06,1.03138160519072e-05,"Up regulated"
"ENSG00000236390",1.76508755200707,2.75312406203563,0.594760869550295,4.62895964241443,3.67507375160898e-06,1.03970703511831e-05,"Up regulated"
"ENSG00000236911",2.07273530876527,2.50135726033199,0.540675261521121,4.6263578867928,3.72152013485302e-06,1.05203312715639e-05,"Up regulated"
"IGKV3D.25",1.24145039689951,2.16321655927933,0.467821954362897,4.62401676344008,3.76379428727925e-06,1.06343547670011e-05,"Up regulated"
"ENSG00000232762",1.49908770367283,2.4306267874638,0.525667231922536,4.62388872628452,3.76611950794952e-06,1.06402393850568e-05,"Up regulated"
"PDHA1P1",4.13920541284287,3.53652806303905,0.764842852371801,4.62386234253503,3.76659882151008e-06,1.06409084270565e-05,"Up regulated"
"ENSG00000279996",3.89451559283517,2.41498632829544,0.522666418413746,4.62051175130927,3.82794660235359e-06,1.08107401019935e-05,"Up regulated"
"MIR544B",1.06586501745888,2.08101348787152,0.450481958495021,4.61952681706458,3.84616169538474e-06,1.08593867210467e-05,"Up regulated"
"ENSG00000279679",3.20019573595779,2.91086837713738,0.630222378993712,4.61879564128653,3.85973755302961e-06,1.08970160911972e-05,"Up regulated"
"RFPL4B",2.136454113977,2.85086921732674,0.617410651034411,4.61746037673692,3.8846482422747e-06,1.09666396591888e-05,"Up regulated"
"HTR3B",3.57802054784365,2.73656193091202,0.59290266357194,4.61553320476857,3.92087342984154e-06,1.1061789058575e-05,"Up regulated"
"HSPE1P13",3.29291691829174,2.99650242938187,0.649541218484557,4.6132598580472,3.9640219867295e-06,1.11756181415898e-05,"Up regulated"
"ENSG00000224626",1.33676381104013,2.4119043953085,0.522902325440212,4.61253331256082,3.97790766557812e-06,1.12140450021139e-05,"Up regulated"
"CT55",2.54017529360651,2.18227260375966,0.473134373899266,4.61237382897124,3.98096193678568e-06,1.12219342685481e-05,"Up regulated"
"ENSG00000248373",2.08111925605679,2.50313538552751,0.542936135969568,4.61036799670268,4.01956805727458e-06,1.13242135977625e-05,"Up regulated"
"ENSG00000274397",3.02111776588665,3.36287427856095,0.729594342700285,4.60923842434783,4.04146652299796e-06,1.13829841172493e-05,"Up regulated"
"ZNF729",2.95646571660586,3.54017994402433,0.768259742691605,4.60805082877475,4.06461313648169e-06,1.144230190644e-05,"Up regulated"
"ENSG00000255583",1.63154730620339,3.04010429427029,0.659962359822747,4.606481337946,4.09539797010202e-06,1.152378911954e-05,"Up regulated"
"RASA2.IT1",3.23384795736788,2.98988882191645,0.649264879609718,4.60503704391605,4.12392444903534e-06,1.16018260498315e-05,"Up regulated"
"KRT34",1.39109440364911,2.5689171702631,0.557945805073543,4.60424139209093,4.13972073709937e-06,1.16439182017547e-05,"Up regulated"
"ENSG00000259735",3.04059802286927,2.30850397296293,0.501387633527683,4.60422997815217,4.13994776238235e-06,1.16439182017547e-05,"Up regulated"
"ENSG00000267476",3.91890722705352,2.17937859306701,0.473623033173486,4.60150465754209,4.19449776476114e-06,1.17867670457864e-05,"Up regulated"
"ENSG00000257194",2.95477006288712,2.01525852822162,0.438250317298291,4.59841886857084,4.25709433336187e-06,1.19573065070788e-05,"Up regulated"
"ENSG00000243423",2.59219421219975,2.02557547698445,0.4405232015375,4.59811303902918,4.26334674347339e-06,1.19725690724396e-05,"Up regulated"
"HMGB1P51",3.37784790088414,2.89766721213899,0.630258492441424,4.59758535091583,4.27415554723213e-06,1.20021548225393e-05,"Up regulated"
"TMPRSS11F",1.6249842407835,2.54697968663684,0.554002035556828,4.59741936521382,4.27756091055075e-06,1.20109486909872e-05,"Up regulated"
"DPYD.IT1",2.38655446584501,2.09598542430323,0.456111584374068,4.59533477357214,4.32055036104556e-06,1.21246757030135e-05,"Up regulated"
"ENSG00000231156",2.5415691598566,2.08921282468722,0.454641157651855,4.59530068830032,4.3212567118906e-06,1.21258824110154e-05,"Up regulated"
"ZDHHC4P1",3.85424039853615,2.16732730012291,0.471675877426021,4.59495048156843,4.32852047552248e-06,1.21447119346154e-05,"Up regulated"
"ENSG00000240328",2.047777929934,2.73127907161336,0.594533829710066,4.59398428672312,4.34862138282825e-06,1.22003297734732e-05,"Up regulated"
"TPRKBP2",3.20287533439318,2.41909185542718,0.526619019806459,4.59362796337329,4.35605695311568e-06,1.22204093757281e-05,"Up regulated"
"RBISP2",1.89685267692413,2.41356787681849,0.525446411311701,4.59336637354391,4.36152342604421e-06,1.22349626909215e-05,"Up regulated"
"RPL7AP3",2.08249424072467,2.08952607379923,0.455232423592362,4.59002031821506,4.43202865110029e-06,1.24208331852609e-05,"Up regulated"
"RNU7.48P",1.89880772947047,2.38383628057454,0.519523171156261,4.58850810305347,4.46424982108912e-06,1.250713943938e-05,"Up regulated"
"RNY1P4",1.09495306316091,2.08474442509072,0.454584533300241,4.58604345809056,4.51724614233143e-06,1.26491540191041e-05,"Up regulated"
"LINC01845",1.84292944145419,2.3357474033164,0.509386416009227,4.5854136072488,4.53088597250859e-06,1.26833011539205e-05,"Up regulated"
"ENSG00000255886",1.29832738303776,2.63064435258603,0.57376690909005,4.58486592884562,4.54277836714339e-06,1.27133472780078e-05,"Up regulated"
"HSPA8P19",2.99145649486579,3.02704765898692,0.660873470820795,4.58037399387112,4.641451897332e-06,1.29712927713541e-05,"Up regulated"
"CDC42EP3P1",2.50880681668573,2.83128763381893,0.618283548708652,4.57927053005431,4.66600377659868e-06,1.30365857824498e-05,"Up regulated"
"ENSG00000257769",2.77915779482098,2.0686531385752,0.451799887846352,4.57869334239123,4.67889560779644e-06,1.30709403689119e-05,"Up regulated"
"PASD1",5.67228417487577,3.98606985821719,0.870636746624396,4.57833863970462,4.68683502305023e-06,1.3090619603846e-05,"Up regulated"
"RPS17P11",1.25997620961512,2.64223764512277,0.577133312597781,4.57821024613809,4.68971207398283e-06,1.30961545277345e-05,"Up regulated"
"ENSG00000267665",2.09106344710419,2.18682066092931,0.478337899553418,4.57170686866116,4.83767371825118e-06,1.34913108607566e-05,"Up regulated"
"ENSG00000228714",3.57541152624373,4.27256755497063,0.934899891613112,4.57008027629416,4.87537426613358e-06,1.35938582591139e-05,"Up regulated"
"SCARNA1",2.66810343841931,2.85503479391698,0.62502335817337,4.56788495434925,4.92670300641419e-06,1.37282530779481e-05,"Up regulated"
"ENSG00000242021",2.1127418631365,2.55207511144607,0.558899479292175,4.56625065150924,4.96525021059584e-06,1.38339078030818e-05,"Up regulated"
